1071
2
2038
3
0	0
1	0
1	1
0	1
2	0
2	1
1	2
0	2
2	2
3	0
3	1
3	2
0.1	0
0.2	0
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0
0.8	0
0.9	0
1	0.1
1	0.2
1	0.3
1	0.4
1	0.5
1	0.6
1	0.7
1	0.8
1	0.9
0.9	1
0.8	1
0.7	1
0.6	1
0.5	1
0.4	1
0.3	1
0.2	1
0.09999999999999998	1
0	0.9
0	0.8
0	0.7
0	0.6
0	0.5
0	0.4
0	0.3
0	0.2
0	0.09999999999999998
1.1	0
1.2	0
1.3	0
1.4	0
1.5	0
1.6	0
1.7	0
1.8	0
1.9	0
2	0.1
2	0.2
2	0.3
2	0.4
2	0.5
2	0.6
2	0.7
2	0.8
2	0.9
1.9	1
1.8	1
1.7	1
1.6	1
1.5	1
1.4	1
1.3	1
1.2	1
1.1	1
1	1.1
1	1.2
1	1.3
1	1.4
1	1.5
1	1.6
1	1.7
1	1.8
1	1.9
0.9	2
0.8	2
0.7	2
0.6	2
0.5	2
0.4	2
0.3	2
0.2	2
0.09999999999999998	2
0	1.9
0	1.8
0	1.7
0	1.6
0	1.5
0	1.4
0	1.3
0	1.2
0	1.1
2	1.1
2	1.2
2	1.3
2	1.4
2	1.5
2	1.6
2	1.7
2	1.8
2	1.9
1.9	2
1.8	2
1.7	2
1.6	2
1.5	2
1.4	2
1.3	2
1.2	2
1.1	2
2.090909090909091	0
2.181818181818182	0
2.272727272727272	0
2.363636363636364	0
2.454545454545455	0
2.545454545454545	0
2.636363636363636	0
2.727272727272728	0
2.818181818181818	0
2.909090909090909	0
3	0.1
3	0.2
3	0.3
3	0.4
3	0.5
3	0.6
3	0.7
3	0.8
3	0.9
2.909090909090909	1
2.818181818181818	1
2.727272727272728	1
2.636363636363636	1
2.545454545454545	1
2.454545454545455	1
2.363636363636364	1
2.272727272727272	1
2.181818181818182	1
2.090909090909091	1
3	1.1
3	1.2
3	1.3
3	1.4
3	1.5
3	1.6
3	1.7
3	1.8
3	1.9
2.909090909090909	2
2.818181818181818	2
2.727272727272728	2
2.636363636363636	2
2.545454545454545	2
2.454545454545455	2
2.363636363636364	2
2.272727272727272	2
2.181818181818182	2
2.090909090909091	2
2.491895860975781	1.499656041411492
2.501747386754478	0.5017703097463301
1.515950474876149	1.519748713569071
0.4987848181782569	1.513250364284892
1.498243789344377	0.4887150598297755
0.4796840005875864	0.5130956064846538
2.126271981339454	1.864782183753726
2.844647605091646	1.846579716704561
2.146340273495004	1.133335174449006
2.83363399958456	1.143623668788158
2.846113563147758	0.1449316266702484
2.137664206537602	0.1420053914322726
2.137055761014251	0.8521924047686916
2.844672208901752	0.8466096763084496
1.037736159691238	1.955177960317702
1.961928430224108	1.954941705280947
1.044489447659539	1.048550861865192
1.955976423459874	1.048592764923018
1.051931399432298	0.06201528009066026
1.966251595863039	0.04835774205080039
0.04473509277517868	1.037727124560973
0.04376043141325692	1.951936594417435
1.047928222505684	0.9552978388941213
0.9618974874905704	1.954896900985164
1.951614918604354	0.9551978923104765
0.9560239161146749	1.048620182965888
0.04810012258554831	0.04381388798952283
0.9654560223442109	0.04843463712518288
0.04510332633971058	0.9618972931813679
0.9515677076704737	0.9551380806063268
1.736034733823801	0.3458536328284531
1.288572465633298	0.2822285477938394
0.7548281525173471	0.3549664550989142
0.3603924600937218	0.2645079388109057
1.367375818030219	0.7279818491445753
0.2607596054296671	1.347280184710154
1.347684175915943	1.721149869571448
1.636872800370102	1.730908227841637
1.726011441323292	1.338935556533361
1.268729656828646	1.36489327928132
0.268802652547257	1.639103682065329
0.6370434108080951	1.733696981373822
0.7270891541210496	1.338507890579098
1.646253117495325	0.7225458213066125
0.2674274543937921	0.6373673790666692
0.6564724079350234	0.7285306156025649
2.374723389826894	1.265710528597779
2.377248227531478	0.2510885036673673
2.735817937108887	0.3729909527151465
2.73221323720864	1.369266263477484
2.629655311041153	0.7453776382142466
2.628882444587525	1.7448212989648
2.286320402350834	1.63204763510867
2.254485056600589	0.6204670587388109
2.788266668134454	1.074631034929898
2.213357568389247	1.907534111229648
2.214682546299222	0.9022440392462395
2.777901364749596	0.09532098099482324
0.160209146991563	1.910840906830756
1.085390278635705	1.84406486505697
